booking_id,client_id,walker_id,pet_id,service_type,scheduled_at,duration_min,zip,lat,lng,base_price,surge_multiplier,final_price,status,hour_of_day,day_of_week,month,is_peak_hour,is_weekend
B001979,C0039,W0004,P0064,walk_30,2023-05-25T08:00:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,8,3,5,1,0
B001980,C0041,W0006,P0032,drop_in,2023-05-26T11:00:00,20,07042,40.8098,-74.2026,14.0,1.2349,17.29,completed,11,4,5,0,0
B001981,C0041,W0006,P0032,walk_30,2023-05-21T09:45:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,9,6,5,1,1
B001982,C0041,W0002,P0032,walk_60,2023-05-23T17:00:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,17,1,5,1,0
B001983,C0041,W0006,P0032,walk_30,2023-05-23T14:15:00,30,07042,40.8098,-74.2026,16.0,1.0933,17.49,completed,14,1,5,0,0
B001984,C0043,W0005,P0032,walk_60,2023-05-22T12:00:00,60,07083,40.6998,-74.2612,24.0,1.1436,27.45,completed,12,0,5,0,0
B001985,C0045,W0003,P0044,walk_30,2023-05-27T07:00:00,30,07083,40.6998,-74.2612,16.0,1.2358,19.77,completed,7,5,5,1,1
B001986,C0045,W0008,P0044,walk_30,2023-05-25T12:45:00,30,07083,40.6998,-74.2612,16.0,1.2062,19.3,completed,12,3,5,0,0
B001987,C0046,W0004,P0033,walk_30,2023-05-23T15:00:00,30,07083,40.6998,-74.2612,16.0,1.0811,17.3,completed,15,1,5,0,0
B001988,C0046,W0004,P0033,walk_30,2023-05-22T11:00:00,30,07083,40.6998,-74.2612,16.0,1.1729,18.77,completed,11,0,5,0,0
B001989,C0046,W0008,P0010,walk_30,2023-05-24T19:00:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,19,2,5,1,0
B001990,C0047,W0001,P0059,walk_30,2023-05-27T18:45:00,30,07208,40.6734,-74.1987,16.0,1.2797,20.48,completed,18,5,5,1,1
B001991,C0047,W0006,P0059,walk_60,2023-05-24T20:15:00,60,07208,40.6734,-74.1987,24.0,1.1246,26.99,cancelled,20,2,5,0,0
B001992,C0048,W0004,P0069,walk_30,2023-05-23T20:30:00,30,07103,40.7282,-74.2107,16.0,1.0985,17.58,completed,20,1,5,0,0
B001993,C0048,W0002,P0055,walk_30,2023-05-23T16:45:00,30,07103,40.7282,-74.2107,16.0,1.1216,17.95,completed,16,1,5,0,0
B001994,C0049,W0008,P0061,walk_60,2023-05-25T13:45:00,60,07103,40.7282,-74.2107,24.0,1.1559,27.74,completed,13,3,5,0,0
B001995,C0050,W0003,P0059,walk_30,2023-05-26T08:30:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,8,4,5,1,0
B001996,C0051,W0004,P0054,walk_30,2023-05-27T14:15:00,30,07043,40.8293,-74.1943,16.0,1.0511,16.82,completed,14,5,5,0,1
B001997,C0052,W0005,P0057,walk_30,2023-05-25T08:30:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,8,3,5,1,0
B001998,C0052,W0006,P0022,walk_60,2023-05-25T09:15:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,9,3,5,1,0
B001999,C0052,W0002,P0022,overnight,2023-05-24T13:15:00,720,07042,40.8098,-74.2026,55.0,1.1765,64.71,completed,13,2,5,0,0
B002000,C0053,W0005,P0039,walk_60,2023-05-24T12:45:00,60,07208,40.6734,-74.1987,24.0,1.2618,30.28,completed,12,2,5,0,0
B002001,C0055,W0006,P0028,walk_60,2023-05-27T07:30:00,60,07305,40.6987,-74.0876,24.0,1.2817,30.76,completed,7,5,5,1,1
B002002,C0055,W0008,P0028,walk_30,2023-05-27T13:30:00,30,07305,40.6987,-74.0876,16.0,1.077,17.23,completed,13,5,5,0,1
B002003,C0055,W0007,P0028,overnight,2023-05-24T17:00:00,720,07305,40.6987,-74.0876,55.0,1.35,74.25,completed,17,2,5,1,0
B002004,C0055,W0008,P0028,walk_30,2023-05-27T19:15:00,30,07305,40.6987,-74.0876,16.0,1.165,18.64,completed,19,5,5,1,1
B002005,C0056,W0005,P0049,drop_in,2023-05-22T13:30:00,20,07042,40.8098,-74.2026,14.0,1.1341,15.88,completed,13,0,5,0,0
B002006,C0056,W0006,P0029,walk_30,2023-05-24T12:30:00,30,07042,40.8098,-74.2026,16.0,1.2428,19.88,completed,12,2,5,0,0
B002007,C0058,W0002,P0045,walk_60,2023-05-24T19:30:00,60,07106,40.7432,-74.2365,24.0,1.35,32.4,completed,19,2,5,1,0
B002008,C0059,W0001,P0017,walk_30,2023-05-24T14:45:00,30,07103,40.7282,-74.2107,16.0,1.1435,18.3,completed,14,2,5,0,0
B002009,C0001,W0005,P0043,walk_30,2023-05-31T11:15:00,30,07017,40.7651,-74.2099,16.0,1.1391,18.23,completed,11,2,5,0,0
B002010,C0001,W0006,P0043,walk_60,2023-05-30T20:30:00,60,07017,40.7651,-74.2099,24.0,1.1693,28.06,completed,20,1,5,0,0
B002011,C0001,W0006,P0043,walk_30,2023-05-29T16:00:00,30,07017,40.7651,-74.2099,16.0,1.1584,18.53,completed,16,0,5,0,0
B002012,C0002,W0004,P0012,walk_60,2023-06-01T11:30:00,60,07043,40.8293,-74.1943,24.0,1.1133,26.72,completed,11,3,6,0,0
B002013,C0002,W0005,P0012,drop_in,2023-06-01T06:30:00,20,07043,40.8293,-74.1943,14.0,1.0298,14.42,completed,6,3,6,0,0
B002014,C0004,W0006,P0042,drop_in,2023-06-03T08:30:00,20,07018,40.7537,-74.2321,14.0,1.2456,17.44,completed,8,5,6,1,1
B002015,C0005,W0004,P0016,walk_60,2023-05-30T17:45:00,60,07017,40.7651,-74.2099,24.0,1.35,32.4,completed,17,1,5,1,0
B002016,C0005,W0005,P0016,walk_30,2023-06-02T10:30:00,30,07017,40.7651,-74.2099,16.0,1.0298,16.48,completed,10,4,6,0,0
B002017,C0007,W0008,P0030,walk_30,2023-05-31T14:45:00,30,07305,40.6987,-74.0876,16.0,1.1592,18.55,completed,14,2,5,0,0
B002018,C0007,W0001,P0031,walk_30,2023-06-01T11:30:00,30,07305,40.6987,-74.0876,16.0,1.1735,18.78,cancelled,11,3,6,0,0
B002019,C0008,W0008,P0031,walk_30,2023-06-03T09:30:00,30,07103,40.7282,-74.2107,16.0,1.2208,19.53,completed,9,5,6,1,1
B002020,C0008,W0002,P0031,walk_60,2023-06-02T07:00:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,7,4,6,1,0
B002021,C0010,W0008,P0040,walk_60,2023-06-03T11:00:00,60,07018,40.7537,-74.2321,24.0,1.0481,25.15,completed,11,5,6,0,1
B002022,C0011,W0008,P0063,walk_60,2023-05-31T09:30:00,60,07108,40.7151,-74.2154,24.0,1.35,32.4,no_show,9,2,5,1,0
B002023,C0012,W0002,P0029,walk_30,2023-05-29T08:30:00,30,07043,40.8293,-74.1943,16.0,1.35,21.6,completed,8,0,5,1,0
B002024,C0012,W0001,P0029,walk_30,2023-06-01T19:45:00,30,07043,40.8293,-74.1943,16.0,1.3135,21.02,completed,19,3,6,1,0
B002025,C0012,W0001,P0029,walk_30,2023-06-03T08:45:00,30,07043,40.8293,-74.1943,16.0,1.1704,18.73,completed,8,5,6,1,1
B002026,C0018,W0006,P0020,walk_30,2023-05-30T16:15:00,30,07108,40.7151,-74.2154,16.0,1.1398,18.24,completed,16,1,5,0,0
B002027,C0018,W0003,P0020,walk_30,2023-06-03T13:30:00,30,07108,40.7151,-74.2154,16.0,1.0497,16.8,completed,13,5,6,0,1
B002028,C0018,W0001,P0020,walk_60,2023-05-29T09:00:00,60,07108,40.7151,-74.2154,24.0,1.35,32.4,completed,9,0,5,1,0
B002029,C0019,W0005,P0034,walk_60,2023-05-28T09:30:00,60,07042,40.8098,-74.2026,24.0,1.3476,32.34,completed,9,6,5,1,1
B002030,C0019,W0005,P0034,overnight,2023-05-29T10:45:00,720,07042,40.8098,-74.2026,55.0,1.1706,64.38,completed,10,0,5,0,0
B002031,C0019,W0002,P0037,walk_30,2023-05-30T10:00:00,30,07042,40.8098,-74.2026,16.0,1.0818,17.31,cancelled,10,1,5,0,0
B002032,C0019,W0006,P0034,drop_in,2023-05-28T10:45:00,20,07042,40.8098,-74.2026,14.0,1.0233,14.33,completed,10,6,5,0,1
B002033,C0020,W0002,P0043,walk_30,2023-05-31T18:15:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,18,2,5,1,0
B002034,C0020,W0002,P0011,walk_60,2023-05-29T19:00:00,60,07042,40.8098,-74.2026,24.0,1.3462,32.31,completed,19,0,5,1,0
B002035,C0022,W0006,P0004,walk_30,2023-06-01T19:30:00,30,07106,40.7432,-74.2365,16.0,1.2444,19.91,no_show,19,3,6,1,0
B002036,C0022,W0008,P0004,walk_30,2023-06-03T09:30:00,30,07106,40.7432,-74.2365,16.0,1.2113,19.38,cancelled,9,5,6,1,1
B002037,C0025,W0007,P0054,overnight,2023-05-28T11:00:00,720,07018,40.7537,-74.2321,55.0,1.0747,59.11,completed,11,6,5,0,1
B002038,C0027,W0005,P0021,walk_30,2023-05-30T10:30:00,30,07083,40.6998,-74.2612,16.0,1.1158,17.85,completed,10,1,5,0,0
B002039,C0028,W0002,P0040,drop_in,2023-05-30T07:15:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,7,1,5,1,0
B002040,C0028,W0001,P0040,walk_60,2023-05-30T08:30:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,8,1,5,1,0
B002041,C0029,W0003,P0058,walk_60,2023-05-28T07:15:00,60,07106,40.7432,-74.2365,24.0,1.35,32.4,completed,7,6,5,1,1
B002042,C0029,W0005,P0067,walk_30,2023-05-28T19:15:00,30,07106,40.7432,-74.2365,16.0,1.2583,20.13,completed,19,6,5,1,1
B002043,C0030,W0003,P0035,walk_60,2023-05-31T07:15:00,60,07201,40.6634,-74.2107,24.0,1.35,32.4,completed,7,2,5,1,0
B002044,C0030,W0003,P0035,walk_30,2023-05-29T18:30:00,30,07201,40.6634,-74.2107,16.0,1.325,21.2,completed,18,0,5,1,0
B002045,C0030,W0007,P0035,drop_in,2023-05-31T08:30:00,20,07201,40.6634,-74.2107,14.0,1.35,18.9,completed,8,2,5,1,0
B002046,C0030,W0003,P0035,walk_30,2023-05-28T07:45:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,7,6,5,1,1
B002047,C0030,W0003,P0035,walk_60,2023-05-31T12:15:00,60,07201,40.6634,-74.2107,24.0,1.1329,27.19,completed,12,2,5,0,0
B002048,C0031,W0002,P0006,walk_30,2023-05-28T15:45:00,30,07208,40.6734,-74.1987,16.0,1.0661,17.06,completed,15,6,5,0,1
B002049,C0031,W0003,P0006,walk_30,2023-05-31T07:45:00,30,07208,40.6734,-74.1987,16.0,1.35,21.6,completed,7,2,5,1,0
B002050,C0031,W0006,P0006,walk_60,2023-05-30T08:15:00,60,07208,40.6734,-74.1987,24.0,1.35,32.4,completed,8,1,5,1,0
B002051,C0031,W0008,P0006,walk_60,2023-05-28T18:45:00,60,07208,40.6734,-74.1987,24.0,1.1816,28.36,completed,18,6,5,1,1
B002052,C0032,W0004,P0038,walk_30,2023-06-03T10:15:00,30,07018,40.7537,-74.2321,16.0,1.0036,16.06,completed,10,5,6,0,1
B002053,C0034,W0003,P0048,walk_30,2023-05-30T20:00:00,30,07201,40.6634,-74.2107,16.0,1.0958,17.53,completed,20,1,5,0,0
B002054,C0036,W0006,P0012,walk_60,2023-05-30T16:30:00,60,07042,40.8098,-74.2026,24.0,1.1414,27.39,completed,16,1,5,0,0
B002055,C0036,W0002,P0012,walk_30,2023-06-01T15:30:00,30,07042,40.8098,-74.2026,16.0,1.0534,16.85,completed,15,3,6,0,0
B002056,C0036,W0006,P0012,walk_60,2023-06-01T08:00:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,8,3,6,1,0
B002057,C0036,W0002,P0005,drop_in,2023-05-29T13:00:00,20,07042,40.8098,-74.2026,14.0,1.2481,17.47,completed,13,0,5,0,0
B002058,C0036,W0002,P0012,walk_60,2023-05-31T17:30:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,17,2,5,1,0
B002059,C0038,W0008,P0051,walk_30,2023-06-02T18:45:00,30,07103,40.7282,-74.2107,16.0,1.2916,20.67,completed,18,4,6,1,0
B002060,C0038,W0005,P0060,walk_60,2023-05-31T10:00:00,60,07103,40.7282,-74.2107,24.0,1.1052,26.52,completed,10,2,5,0,0
B002061,C0038,W0008,P0060,walk_60,2023-05-30T07:30:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,7,1,5,1,0
B002062,C0038,W0002,P0060,walk_30,2023-05-30T06:30:00,30,07103,40.7282,-74.2107,16.0,1.115,17.84,completed,6,1,5,0,0
B002063,C0039,W0002,P0050,walk_30,2023-06-01T16:15:00,30,07083,40.6998,-74.2612,16.0,1.0999,17.6,completed,16,3,6,0,0
B002064,C0039,W0003,P0064,walk_30,2023-05-28T06:30:00,30,07083,40.6998,-74.2612,16.0,1.018,16.29,completed,6,6,5,0,1
B002065,C0039,W0007,P0050,walk_60,2023-05-28T13:15:00,60,07083,40.6998,-74.2612,24.0,1.0505,25.21,completed,13,6,5,0,1
B002066,C0041,W0002,P0032,drop_in,2023-06-03T08:00:00,20,07042,40.8098,-74.2026,14.0,1.2137,16.99,completed,8,5,6,1,1
B002067,C0041,W0006,P0032,drop_in,2023-06-01T17:00:00,20,07042,40.8098,-74.2026,14.0,1.3071,18.3,completed,17,3,6,1,0
B002068,C0043,W0006,P0023,overnight,2023-06-01T06:15:00,720,07083,40.6998,-74.2612,55.0,1.0264,56.45,completed,6,3,6,0,0
B002069,C0046,W0003,P0033,walk_30,2023-06-02T16:15:00,30,07083,40.6998,-74.2612,16.0,1.0901,17.44,completed,16,4,6,0,0
B002070,C0046,W0007,P0033,walk_30,2023-05-31T15:30:00,30,07083,40.6998,-74.2612,16.0,1.166,18.66,completed,15,2,5,0,0
B002071,C0046,W0001,P0010,walk_30,2023-05-29T08:30:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,8,0,5,1,0
B002072,C0048,W0002,P0055,walk_60,2023-05-30T09:15:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,9,1,5,1,0
B002073,C0048,W0004,P0069,walk_30,2023-05-31T20:15:00,30,07103,40.7282,-74.2107,16.0,1.1543,18.47,completed,20,2,5,0,0
B002074,C0048,W0004,P0069,walk_60,2023-05-31T18:15:00,60,07103,40.7282,-74.2107,24.0,1.3345,32.03,cancelled,18,2,5,1,0
B002075,C0050,W0007,P0006,walk_30,2023-05-30T14:15:00,30,07201,40.6634,-74.2107,16.0,1.1477,18.36,completed,14,1,5,0,0
B002076,C0050,W0003,P0059,walk_60,2023-06-02T20:15:00,60,07201,40.6634,-74.2107,24.0,1.03,24.72,completed,20,4,6,0,0
B002077,C0050,W0003,P0059,walk_30,2023-05-30T07:00:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,7,1,5,1,0
B002078,C0050,W0003,P0059,walk_30,2023-06-01T15:45:00,30,07201,40.6634,-74.2107,16.0,1.0431,16.69,completed,15,3,6,0,0
B002079,C0050,W0003,P0006,walk_60,2023-06-02T06:45:00,60,07201,40.6634,-74.2107,24.0,1.0919,26.21,completed,6,4,6,0,0
B002080,C0050,W0007,P0006,walk_30,2023-06-02T09:30:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,9,4,6,1,0
B002081,C0050,W0007,P0006,walk_30,2023-05-28T09:45:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,9,6,5,1,1
B002082,C0051,W0005,P0054,walk_30,2023-06-03T08:45:00,30,07043,40.8293,-74.1943,16.0,1.2133,19.41,completed,8,5,6,1,1
B002083,C0052,W0002,P0057,walk_30,2023-06-02T07:30:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,cancelled,7,4,6,1,0
B002084,C0053,W0002,P0039,walk_60,2023-05-31T12:00:00,60,07208,40.6734,-74.1987,24.0,1.2491,29.98,completed,12,2,5,0,0
B002085,C0053,W0007,P0039,walk_60,2023-05-30T06:30:00,60,07208,40.6734,-74.1987,24.0,1.1758,28.22,completed,6,1,5,0,0
B002086,C0053,W0004,P0039,walk_60,2023-05-28T17:45:00,60,07208,40.6734,-74.1987,24.0,1.1965,28.72,completed,17,6,5,1,1
B002087,C0053,W0008,P0039,walk_30,2023-05-30T09:00:00,30,07208,40.6734,-74.1987,16.0,1.35,21.6,completed,9,1,5,1,0
B002088,C0055,W0001,P0028,walk_60,2023-06-02T13:45:00,60,07305,40.6987,-74.0876,24.0,1.1298,27.12,completed,13,4,6,0,0
B002089,C0055,W0002,P0028,overnight,2023-05-28T17:00:00,720,07305,40.6987,-74.0876,55.0,1.2183,67.01,completed,17,6,5,1,1
B002090,C0055,W0007,P0028,walk_30,2023-06-01T07:45:00,30,07305,40.6987,-74.0876,16.0,1.35,21.6,completed,7,3,6,1,0
B002091,C0055,W0001,P0028,walk_60,2023-06-03T19:45:00,60,07305,40.6987,-74.0876,24.0,1.1876,28.5,completed,19,5,6,1,1
B002092,C0055,W0001,P0028,walk_60,2023-06-03T15:45:00,60,07305,40.6987,-74.0876,24.0,0.9937,23.85,completed,15,5,6,0,1
B002093,C0055,W0005,P0028,drop_in,2023-05-30T07:00:00,20,07305,40.6987,-74.0876,14.0,1.35,18.9,completed,7,1,5,1,0
B002094,C0056,W0005,P0049,drop_in,2023-06-03T09:30:00,20,07042,40.8098,-74.2026,14.0,1.1887,16.64,cancelled,9,5,6,1,1
B002095,C0058,W0001,P0045,overnight,2023-05-30T14:45:00,720,07106,40.7432,-74.2365,55.0,1.1184,61.51,no_show,14,1,5,0,0
B002096,C0059,W0004,P0017,walk_30,2023-05-30T16:15:00,30,07103,40.7282,-74.2107,16.0,1.1493,18.39,completed,16,1,5,0,0
B002097,C0001,W0008,P0043,walk_60,2023-06-10T06:15:00,60,07017,40.7651,-74.2099,24.0,0.9807,23.54,completed,6,5,6,0,1
B002098,C0001,W0006,P0043,walk_60,2023-06-09T17:15:00,60,07017,40.7651,-74.2099,24.0,1.2282,29.48,completed,17,4,6,1,0
B002099,C0001,W0006,P0043,walk_30,2023-06-09T18:45:00,30,07017,40.7651,-74.2099,16.0,1.3251,21.2,completed,18,4,6,1,0
B002100,C0001,W0008,P0043,walk_30,2023-06-05T10:30:00,30,07017,40.7651,-74.2099,16.0,1.0463,16.74,completed,10,0,6,0,0
B002101,C0002,W0003,P0012,walk_30,2023-06-06T19:15:00,30,07043,40.8293,-74.1943,16.0,1.2129,19.41,completed,19,1,6,1,0
B002102,C0003,W0003,P0041,walk_60,2023-06-06T20:30:00,60,07018,40.7537,-74.2321,24.0,1.07,25.68,completed,20,1,6,0,0
B002103,C0004,W0007,P0042,overnight,2023-06-04T17:00:00,720,07018,40.7537,-74.2321,55.0,1.1075,60.91,completed,17,6,6,1,1
B002104,C0005,W0003,P0016,overnight,2023-06-06T11:45:00,720,07017,40.7651,-74.2099,55.0,1.0772,59.25,cancelled,11,1,6,0,0
B002105,C0006,W0002,P0062,walk_30,2023-06-10T07:30:00,30,07043,40.8293,-74.1943,16.0,1.2819,20.51,completed,7,5,6,1,1
B002106,C0007,W0003,P0031,overnight,2023-06-04T15:15:00,720,07305,40.6987,-74.0876,55.0,0.9635,52.99,completed,15,6,6,0,1
B002107,C0011,W0004,P0063,walk_60,2023-06-09T12:15:00,60,07108,40.7151,-74.2154,24.0,1.1136,26.73,completed,12,4,6,0,0
B002108,C0011,W0005,P0063,walk_60,2023-06-05T08:00:00,60,07108,40.7151,-74.2154,24.0,1.35,32.4,completed,8,0,6,1,0
B002109,C0011,W0007,P0063,walk_60,2023-06-07T09:45:00,60,07108,40.7151,-74.2154,24.0,1.35,32.4,completed,9,2,6,1,0
B002110,C0012,W0007,P0029,walk_30,2023-06-08T11:45:00,30,07043,40.8293,-74.1943,16.0,1.1423,18.28,no_show,11,3,6,0,0
B002111,C0012,W0007,P0029,walk_30,2023-06-10T17:30:00,30,07043,40.8293,-74.1943,16.0,1.1337,18.14,completed,17,5,6,1,1
B002112,C0013,W0006,P0026,walk_30,2023-06-05T15:30:00,30,07018,40.7537,-74.2321,16.0,1.0985,17.58,completed,15,0,6,0,0
B002113,C0013,W0003,P0026,walk_60,2023-06-10T10:15:00,60,07018,40.7537,-74.2321,24.0,1.0169,24.41,completed,10,5,6,0,1
B002114,C0015,W0006,P0070,walk_30,2023-06-08T10:45:00,30,07018,40.7537,-74.2321,16.0,1.0858,17.37,completed,10,3,6,0,0
B002115,C0016,W0004,P0003,walk_30,2023-06-09T17:30:00,30,07106,40.7432,-74.2365,16.0,1.2584,20.13,completed,17,4,6,1,0
B002116,C0018,W0008,P0020,drop_in,2023-06-07T09:45:00,20,07108,40.7151,-74.2154,14.0,1.296,18.14,no_show,9,2,6,1,0
B002117,C0019,W0006,P0034,walk_30,2023-06-04T19:45:00,30,07042,40.8098,-74.2026,16.0,1.1975,19.16,completed,19,6,6,1,1
B002118,C0019,W0002,P0037,walk_60,2023-06-09T19:15:00,60,07042,40.8098,-74.2026,24.0,1.2218,29.32,completed,19,4,6,1,0
B002119,C0019,W0006,P0034,overnight,2023-06-08T09:30:00,720,07042,40.8098,-74.2026,55.0,1.35,74.25,completed,9,3,6,1,0
B002120,C0022,W0007,P0004,walk_60,2023-06-09T16:15:00,60,07106,40.7432,-74.2365,24.0,1.0736,25.77,completed,16,4,6,0,0
B002121,C0022,W0006,P0004,overnight,2023-06-09T06:30:00,720,07106,40.7432,-74.2365,55.0,1.0659,58.62,completed,6,4,6,0,0
B002122,C0028,W0006,P0040,walk_60,2023-06-07T07:15:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,7,2,6,1,0
B002123,C0028,W0002,P0040,walk_30,2023-06-10T18:30:00,30,07103,40.7282,-74.2107,16.0,1.1637,18.62,completed,18,5,6,1,1
B002124,C0030,W0003,P0035,walk_30,2023-06-09T07:15:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,7,4,6,1,0
B002125,C0031,W0001,P0006,overnight,2023-06-05T19:15:00,720,07208,40.6734,-74.1987,55.0,1.3412,73.77,completed,19,0,6,1,0
B002126,C0031,W0007,P0006,walk_30,2023-06-04T14:45:00,30,07208,40.6734,-74.1987,16.0,0.9834,15.73,completed,14,6,6,0,1
B002127,C0032,W0003,P0038,walk_60,2023-06-10T17:30:00,60,07018,40.7537,-74.2321,24.0,1.1273,27.06,completed,17,5,6,1,1
B002128,C0033,W0005,P0007,walk_30,2023-06-07T13:30:00,30,07042,40.8098,-74.2026,16.0,1.0859,17.37,completed,13,2,6,0,0
B002129,C0033,W0006,P0007,walk_30,2023-06-05T08:30:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,8,0,6,1,0
B002130,C0034,W0003,P0048,walk_60,2023-06-08T11:30:00,60,07201,40.6634,-74.2107,24.0,1.1721,28.13,completed,11,3,6,0,0
B002131,C0034,W0003,P0048,walk_30,2023-06-06T17:00:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,17,1,6,1,0
B002132,C0035,W0007,P0066,drop_in,2023-06-04T12:30:00,20,07302,40.7178,-74.0431,14.0,0.996,13.94,completed,12,6,6,0,1
B002133,C0035,W0002,P0014,drop_in,2023-06-08T15:30:00,20,07302,40.7178,-74.0431,14.0,1.0338,14.47,completed,15,3,6,0,0
B002134,C0035,W0006,P0014,walk_30,2023-06-05T12:15:00,30,07302,40.7178,-74.0431,16.0,1.1602,18.56,completed,12,0,6,0,0
B002135,C0037,W0006,P0027,walk_30,2023-06-08T18:30:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,18,3,6,1,0
B002136,C0038,W0003,P0060,walk_30,2023-06-10T07:15:00,30,07103,40.7282,-74.2107,16.0,1.1424,18.28,completed,7,5,6,1,1
B002137,C0038,W0005,P0060,walk_30,2023-06-08T07:00:00,30,07103,40.7282,-74.2107,16.0,1.3053,20.88,completed,7,3,6,1,0
B002138,C0038,W0002,P0060,walk_60,2023-06-08T06:15:00,60,07103,40.7282,-74.2107,24.0,1.0342,24.82,completed,6,3,6,0,0
B002139,C0039,W0008,P0064,walk_30,2023-06-08T09:30:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,cancelled,9,3,6,1,0
B002140,C0039,W0006,P0050,drop_in,2023-06-09T06:00:00,20,07083,40.6998,-74.2612,14.0,1.0487,14.68,completed,6,4,6,0,0
B002141,C0041,W0002,P0032,walk_30,2023-06-10T07:45:00,30,07042,40.8098,-74.2026,16.0,1.144,18.3,completed,7,5,6,1,1
B002142,C0041,W0006,P0032,walk_60,2023-06-07T11:00:00,60,07042,40.8098,-74.2026,24.0,1.1377,27.3,completed,11,2,6,0,0
B002143,C0041,W0006,P0032,walk_30,2023-06-08T19:45:00,30,07042,40.8098,-74.2026,16.0,1.2609,20.17,completed,19,3,6,1,0
B002144,C0041,W0005,P0032,walk_30,2023-06-10T18:15:00,30,07042,40.8098,-74.2026,16.0,1.1385,18.22,completed,18,5,6,1,1
B002145,C0041,W0005,P0032,walk_30,2023-06-07T10:00:00,30,07042,40.8098,-74.2026,16.0,1.045,16.72,completed,10,2,6,0,0
B002146,C0041,W0005,P0032,walk_30,2023-06-07T10:30:00,30,07042,40.8098,-74.2026,16.0,1.0828,17.32,completed,10,2,6,0,0
B002147,C0042,W0004,P0061,drop_in,2023-06-08T12:00:00,20,07108,40.7151,-74.2154,14.0,1.0992,15.39,completed,12,3,6,0,0
B002148,C0042,W0006,P0061,walk_60,2023-06-08T17:15:00,60,07108,40.7151,-74.2154,24.0,1.3062,31.35,completed,17,3,6,1,0
B002149,C0044,W0004,P0010,drop_in,2023-06-06T09:45:00,20,07208,40.6734,-74.1987,14.0,1.35,18.9,completed,9,1,6,1,0
B002150,C0044,W0003,P0010,overnight,2023-06-10T07:45:00,720,07208,40.6734,-74.1987,55.0,1.2361,67.99,completed,7,5,6,1,1
B002151,C0046,W0008,P0010,walk_30,2023-06-05T13:00:00,30,07083,40.6998,-74.2612,16.0,1.1624,18.6,completed,13,0,6,0,0
B002152,C0046,W0008,P0010,walk_30,2023-06-04T06:15:00,30,07083,40.6998,-74.2612,16.0,0.994,15.9,completed,6,6,6,0,1
B002153,C0046,W0004,P0010,walk_30,2023-06-04T16:45:00,30,07083,40.6998,-74.2612,16.0,1.0138,16.22,completed,16,6,6,0,1
B002154,C0046,W0003,P0033,walk_30,2023-06-05T07:30:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,7,0,6,1,0
B002155,C0047,W0001,P0059,overnight,2023-06-10T07:45:00,720,07208,40.6734,-74.1987,55.0,1.1584,63.71,completed,7,5,6,1,1
B002156,C0047,W0007,P0059,drop_in,2023-06-09T09:30:00,20,07208,40.6734,-74.1987,14.0,1.3263,18.57,completed,9,4,6,1,0
B002157,C0048,W0007,P0055,walk_30,2023-06-09T09:30:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,9,4,6,1,0
B002158,C0048,W0008,P0069,walk_60,2023-06-06T07:15:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,7,1,6,1,0
B002159,C0048,W0008,P0055,walk_30,2023-06-07T14:00:00,30,07103,40.7282,-74.2107,16.0,1.0737,17.18,completed,14,2,6,0,0
B002160,C0048,W0002,P0055,walk_30,2023-06-09T12:00:00,30,07103,40.7282,-74.2107,16.0,1.1634,18.61,completed,12,4,6,0,0
B002161,C0048,W0003,P0069,overnight,2023-06-05T15:30:00,720,07103,40.7282,-74.2107,55.0,1.0982,60.4,completed,15,0,6,0,0
