review_id,booking_id,client_id,walker_id,rating,body,sentiment_label,posted_at
R001559,B002283,C0012,W0004,5,Bentley absolutely adores Jordan. We feel so lucky to have found her.,positive,2023-06-22T07:30:00
R001560,B002288,C0015,W0007,3,Decent service. Cooper seems happy enough after walks.,neutral,2023-06-24T21:15:00
R001561,B002289,C0016,W0001,5,Always on time and so communicative. Amara is a gem.,positive,2023-06-20T22:30:00
R001562,B002291,C0018,W0002,5,Devon treats Harley like her own. We couldn't ask for more.,positive,2023-06-20T09:00:00
R001563,B002292,C0018,W0005,5,Our anxious dog warmed up to Priya immediately. That says everything.,positive,2023-06-24T12:30:00
R001564,B002293,C0019,W0002,5,Devon treats Buddy like her own. We couldn't ask for more.,positive,2023-06-24T02:15:00
R001565,B002295,C0020,W0006,5,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2023-06-22T14:00:00
R001566,B002296,C0020,W0006,5,Maggie absolutely adores Chris. We feel so lucky to have found her.,positive,2023-06-26T05:30:00
R001567,B002297,C0022,W0004,4,Jordan is so reliable and sends great photo updates every time.,positive,2023-06-24T00:30:00
R001568,B002299,C0024,W0001,5,Amara treats Duke like her own. We couldn't ask for more.,positive,2023-06-25T03:00:00
R001569,B002300,C0025,W0003,1,Cleo arrived 20 minutes late with no heads up.,negative,2023-06-25T14:45:00
R001570,B002301,C0025,W0006,4,Best walker we've ever had. Angel gets so excited when Chris arrives.,positive,2023-06-25T10:15:00
R001571,B002303,C0026,W0006,5,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2023-06-22T04:45:00
R001572,B002304,C0027,W0006,1,Expected GPS updates but didn't receive any for this walk.,negative,2023-06-20T10:30:00
R001573,B002305,C0028,W0001,5,5 stars every time. Zeus has improved so much with consistent walks.,positive,2023-06-24T07:15:00
R001574,B002306,C0028,W0006,5,Absolutely love Chris! Zeus is always tired and happy after walks.,positive,2023-06-23T13:15:00
R001575,B002307,C0029,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2023-06-26T11:15:00
R001576,B002309,C0030,W0007,3,"Reliable and punctual. Does what's asked, communication is fine.",neutral,2023-06-21T22:15:00
R001577,B002310,C0030,W0007,4,Absolutely love Natalie! Stella is always tired and happy after walks.,positive,2023-06-24T19:30:00
R001578,B002312,C0031,W0001,5,Amara is so reliable and sends great photo updates every time.,positive,2023-06-25T02:15:00
R001579,B002314,C0031,W0004,5,Jordan goes above and beyond. Highly recommend to anyone in the area.,positive,2023-06-24T23:00:00
R001580,B002316,C0032,W0007,2,Natalie arrived 20 minutes late with no heads up.,negative,2023-06-21T10:30:00
R001581,B002317,C0033,W0002,5,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2023-06-23T04:30:00
R001582,B002318,C0033,W0006,5,Stella absolutely adores Chris. We feel so lucky to have found her.,positive,2023-06-22T01:00:00
R001583,B002319,C0034,W0007,3,Natalie is good. Coco seems comfortable with them.,neutral,2023-06-22T20:00:00
R001584,B002321,C0034,W0003,5,Coco absolutely adores Cleo. We feel so lucky to have found her.,positive,2023-06-19T04:45:00
R001585,B002322,C0035,W0002,4,"Professional, caring, and thorough. Devon sends detailed reports after each visit.",positive,2023-06-22T22:00:00
R001586,B002324,C0036,W0005,5,5 stars every time. Harley has improved so much with consistent walks.,positive,2023-06-19T12:30:00
R001587,B002326,C0037,W0005,4,Bentley absolutely adores Priya. We feel so lucky to have found her.,positive,2023-06-24T12:15:00
R001588,B002328,C0038,W0003,4,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2023-06-22T10:30:00
R001589,B002330,C0040,W0007,5,Always on time and so communicative. Natalie is a gem.,positive,2023-06-22T15:15:00
R001590,B002333,C0041,W0005,4,Always on time and so communicative. Priya is a gem.,positive,2023-06-24T05:00:00
R001591,B002336,C0041,W0005,5,Our anxious dog warmed up to Priya immediately. That says everything.,positive,2023-06-24T03:30:00
R001592,B002337,C0042,W0001,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2023-06-19T19:00:00
R001593,B002339,C0043,W0007,5,Absolutely love Natalie! Bear is always tired and happy after walks.,positive,2023-06-24T05:15:00
R001594,B002340,C0043,W0003,5,Our anxious dog warmed up to Cleo immediately. That says everything.,positive,2023-06-20T10:30:00
R001595,B002342,C0046,W0006,5,5 stars every time. Dexter has improved so much with consistent walks.,positive,2023-06-24T22:15:00
R001596,B002343,C0046,W0008,3,Decent service. Gracie seems happy enough after walks.,neutral,2023-06-21T23:45:00
R001597,B002344,C0046,W0003,3,Nothing to complain about. Would use again.,neutral,2023-06-23T11:00:00
R001598,B002346,C0047,W0006,5,Chris treats Sam like her own. We couldn't ask for more.,positive,2023-06-24T22:45:00
R001599,B002349,C0048,W0008,4,Our anxious dog warmed up to Marcus immediately. That says everything.,positive,2023-06-25T05:15:00
R001600,B002351,C0048,W0002,5,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2023-06-19T01:45:00
R001601,B002352,C0049,W0006,5,Always on time and so communicative. Chris is a gem.,positive,2023-06-25T06:00:00
R001602,B002353,C0050,W0007,5,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2023-06-26T11:30:00
R001603,B002354,C0050,W0007,4,Absolutely love Natalie! Gus is always tired and happy after walks.,positive,2023-06-21T15:45:00
R001604,B002357,C0052,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2023-06-21T10:15:00
R001605,B002359,C0054,W0005,5,Priya goes above and beyond. Highly recommend to anyone in the area.,positive,2023-06-20T18:15:00
R001606,B002360,C0055,W0004,5,Jordan is so reliable and sends great photo updates every time.,positive,2023-06-23T08:30:00
R001607,B002361,C0055,W0004,5,Best walker we've ever had. Izzy gets so excited when Jordan arrives.,positive,2023-06-25T10:30:00
R001608,B002362,C0055,W0008,4,Absolutely love Marcus! Izzy is always tired and happy after walks.,positive,2023-06-22T18:15:00
R001609,B002366,C0059,W0007,5,Natalie treats Coco like her own. We couldn't ask for more.,positive,2023-06-22T11:00:00
R001610,B002368,C0001,W0001,5,Amara goes above and beyond. Highly recommend to anyone in the area.,positive,2023-07-03T17:00:00
R001611,B002369,C0001,W0002,4,Best walker we've ever had. Maggie gets so excited when Devon arrives.,positive,2023-06-28T10:15:00
R001612,B002370,C0002,W0001,5,Absolutely love Amara! Harley is always tired and happy after walks.,positive,2023-07-02T02:00:00
R001613,B002371,C0002,W0007,3,Fine experience. Gets the job done.,neutral,2023-06-30T13:30:00
R001614,B002372,C0002,W0006,5,Best walker we've ever had. Harley gets so excited when Chris arrives.,positive,2023-07-01T00:30:00
R001615,B002373,C0003,W0003,5,5 stars every time. Louie has improved so much with consistent walks.,positive,2023-06-28T07:15:00
R001616,B002374,C0004,W0005,2,Priya arrived 20 minutes late with no heads up.,negative,2023-06-28T19:00:00
R001617,B002375,C0004,W0004,5,"Professional, caring, and thorough. Jordan sends detailed reports after each visit.",positive,2023-07-01T00:15:00
R001618,B002376,C0004,W0002,5,Devon treats Willow like her own. We couldn't ask for more.,positive,2023-06-29T08:30:00
R001619,B002378,C0004,W0008,5,Absolutely love Marcus! Willow is always tired and happy after walks.,positive,2023-07-01T04:45:00
R001620,B002379,C0004,W0001,5,Amara treats Willow like her own. We couldn't ask for more.,positive,2023-07-02T10:45:00
R001621,B002381,C0005,W0004,5,5 stars every time. Gus has improved so much with consistent walks.,positive,2023-07-04T04:45:00
R001622,B002383,C0005,W0004,5,Jordan goes above and beyond. Highly recommend to anyone in the area.,positive,2023-06-30T12:30:00
R001623,B002384,C0011,W0004,5,"Professional, caring, and thorough. Jordan sends detailed reports after each visit.",positive,2023-06-29T16:00:00
R001624,B002388,C0013,W0001,5,5 stars every time. Biscuit has improved so much with consistent walks.,positive,2023-06-30T14:15:00
R001625,B002389,C0018,W0002,5,"Professional, caring, and thorough. Devon sends detailed reports after each visit.",positive,2023-06-27T10:15:00
R001626,B002392,C0019,W0006,5,Chris treats Buddy like her own. We couldn't ask for more.,positive,2023-06-29T05:00:00
R001627,B002393,C0020,W0005,3,Good experience overall. Maggie was well taken care of.,neutral,2023-07-02T18:15:00
R001628,B002394,C0022,W0004,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2023-06-28T15:00:00
R001629,B002395,C0022,W0002,5,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2023-07-03T20:15:00
R001630,B002396,C0024,W0001,5,Our anxious dog warmed up to Amara immediately. That says everything.,positive,2023-06-28T11:15:00
R001631,B002397,C0025,W0001,5,Our anxious dog warmed up to Amara immediately. That says everything.,positive,2023-06-27T21:30:00
R001632,B002398,C0025,W0003,5,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2023-06-30T06:15:00
R001633,B002400,C0028,W0003,4,Best walker we've ever had. Zeus gets so excited when Cleo arrives.,positive,2023-07-01T23:15:00
R001634,B002403,C0029,W0005,5,5 stars every time. Mochi has improved so much with consistent walks.,positive,2023-07-01T10:45:00
R001635,B002404,C0029,W0004,4,Absolutely love Jordan! Angel is always tired and happy after walks.,positive,2023-06-27T23:00:00
R001636,B002405,C0029,W0007,3,Fine experience. Gets the job done.,neutral,2023-06-28T01:00:00
R001637,B002406,C0030,W0003,3,Cleo is professional. Walks are on schedule.,neutral,2023-06-29T19:45:00
R001638,B002407,C0030,W0007,4,Stella absolutely adores Natalie. We feel so lucky to have found her.,positive,2023-07-02T10:15:00
R001639,B002409,C0031,W0008,1,Walk was cut short. Gus came back with energy still to burn.,negative,2023-06-30T23:45:00
R001640,B002411,C0031,W0001,4,5 stars every time. Gus has improved so much with consistent walks.,positive,2023-06-29T00:30:00
R001641,B002412,C0034,W0003,5,Coco absolutely adores Cleo. We feel so lucky to have found her.,positive,2023-07-02T22:45:00
R001642,B002414,C0034,W0003,4,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2023-07-01T05:15:00
R001643,B002415,C0034,W0003,3,"Reliable and punctual. Does what's asked, communication is fine.",neutral,2023-06-27T17:00:00
R001644,B002416,C0034,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2023-07-01T04:45:00
R001645,B002418,C0035,W0002,5,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2023-06-30T08:00:00
R001646,B002421,C0036,W0002,3,Devon is good. Harley seems comfortable with them.,neutral,2023-06-26T09:15:00
R001647,B002422,C0036,W0005,3,"Reliable and punctual. Does what's asked, communication is fine.",neutral,2023-07-04T06:15:00
R001648,B002423,C0036,W0002,5,Devon treats Harley like her own. We couldn't ask for more.,positive,2023-06-27T12:15:00
R001649,B002424,C0036,W0002,5,Absolutely love Devon! Harley is always tired and happy after walks.,positive,2023-06-27T18:45:00
R001650,B002426,C0037,W0006,3,Nothing to complain about. Would use again.,neutral,2023-06-29T23:30:00
R001651,B002427,C0038,W0004,4,Our anxious dog warmed up to Jordan immediately. That says everything.,positive,2023-07-04T05:30:00
R001652,B002429,C0038,W0005,5,Absolutely love Priya! Ellie is always tired and happy after walks.,positive,2023-06-27T22:30:00
R001653,B002430,C0038,W0004,5,Jordan goes above and beyond. Highly recommend to anyone in the area.,positive,2023-07-02T05:15:00
R001654,B002432,C0038,W0003,5,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2023-06-27T23:15:00
R001655,B002433,C0039,W0001,4,Amara treats Ginger like her own. We couldn't ask for more.,positive,2023-07-02T14:30:00
R001656,B002435,C0042,W0008,4,5 stars every time. Lily has improved so much with consistent walks.,positive,2023-06-28T13:45:00
R001657,B002437,C0044,W0007,5,Absolutely love Natalie! Dexter is always tired and happy after walks.,positive,2023-06-28T09:30:00
R001658,B002438,C0045,W0003,5,Absolutely love Cleo! Ollie is always tired and happy after walks.,positive,2023-07-01T04:00:00
R001659,B002439,C0046,W0001,2,Expected GPS updates but didn't receive any for this walk.,negative,2023-07-01T21:15:00
R001660,B002441,C0048,W0001,5,Absolutely love Amara! Luna is always tired and happy after walks.,positive,2023-06-27T10:00:00
R001661,B002442,C0048,W0003,4,Our anxious dog warmed up to Cleo immediately. That says everything.,positive,2023-07-04T10:15:00
R001662,B002443,C0048,W0002,5,Always on time and so communicative. Devon is a gem.,positive,2023-06-29T21:30:00
R001663,B002444,C0050,W0003,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2023-07-02T18:30:00
R001664,B002446,C0051,W0006,5,5 stars every time. Angel has improved so much with consistent walks.,positive,2023-07-02T22:45:00
R001665,B002448,C0052,W0006,5,Absolutely love Chris! Lola is always tired and happy after walks.,positive,2023-06-29T09:15:00
R001666,B002450,C0053,W0006,5,Chris treats Penny like her own. We couldn't ask for more.,positive,2023-06-30T10:30:00
R001667,B002451,C0055,W0004,5,Jordan treats Izzy like her own. We couldn't ask for more.,positive,2023-06-28T17:30:00
R001668,B002452,C0055,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2023-06-28T19:15:00
R001669,B002454,C0058,W0008,5,5 stars every time. Gus has improved so much with consistent walks.,positive,2023-07-01T07:30:00
R001670,B002455,C0001,W0006,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2023-07-09T12:45:00
R001671,B002456,C0004,W0002,5,Devon is so reliable and sends great photo updates every time.,positive,2023-07-07T08:45:00
R001672,B002457,C0004,W0004,3,Jordan is good. Willow seems comfortable with them.,neutral,2023-07-03T13:15:00
R001673,B002458,C0004,W0007,5,"Professional, caring, and thorough. Natalie sends detailed reports after each visit.",positive,2023-07-10T07:15:00
R001674,B002459,C0005,W0006,5,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2023-07-10T15:30:00
R001675,B002460,C0005,W0004,4,Jordan treats Gus like her own. We couldn't ask for more.,positive,2023-07-09T11:15:00
R001676,B002462,C0005,W0008,5,Best walker we've ever had. Gus gets so excited when Marcus arrives.,positive,2023-07-10T04:00:00
R001677,B002463,C0007,W0006,5,Always on time and so communicative. Chris is a gem.,positive,2023-07-03T17:30:00
R001678,B002465,C0008,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2023-07-08T10:15:00
R001679,B002466,C0008,W0004,1,"Not a bad walker but not consistent. Some days great, some days not.",negative,2023-07-08T01:00:00
R001680,B002467,C0011,W0004,5,5 stars every time. Bentley has improved so much with consistent walks.,positive,2023-07-04T21:00:00
